layer,expert,activation_count,share_of_layer_topk_picks
9,111,607,0.009262
9,112,683,0.010422
9,113,195,0.002975
9,114,413,0.006302
9,115,525,0.008011
9,116,223,0.003403
9,117,364,0.005554
9,118,792,0.012085
9,119,572,0.008728
9,120,279,0.004257
9,121,331,0.005051
9,122,573,0.008743
9,123,226,0.003448
9,124,344,0.005249
9,125,465,0.007095
9,126,711,0.010849
9,127,378,0.005768
10,0,420,0.006409
10,1,527,0.008041
10,2,404,0.006165
10,3,441,0.006729
10,4,933,0.014236
10,5,871,0.013290
10,6,565,0.008621
10,7,600,0.009155
10,8,513,0.007828
10,9,876,0.013367
10,10,455,0.006943
10,11,758,0.011566
10,12,656,0.010010
10,13,964,0.014709
10,14,720,0.010986
10,15,431,0.006577
10,16,638,0.009735
10,17,549,0.008377
10,18,332,0.005066
10,19,441,0.006729
10,20,278,0.004242
10,21,214,0.003265
10,22,643,0.009811
10,23,273,0.004166
10,24,550,0.008392
10,25,355,0.005417
10,26,744,0.011353
10,27,595,0.009079
10,28,613,0.009354
10,29,688,0.010498
10,30,488,0.007446
10,31,292,0.004456
10,32,517,0.007889
10,33,544,0.008301
10,34,466,0.007111
10,35,562,0.008575
10,36,285,0.004349
10,37,507,0.007736
10,38,1090,0.016632
10,39,290,0.004425
10,40,328,0.005005
10,41,1264,0.019287
10,42,642,0.009796
10,43,927,0.014145
10,44,797,0.012161
10,45,227,0.003464
10,46,922,0.014069
10,47,527,0.008041
10,48,368,0.005615
10,49,626,0.009552
10,50,602,0.009186
10,51,591,0.009018
10,52,288,0.004395
10,53,1126,0.017181
10,54,461,0.007034
10,55,723,0.011032
10,56,220,0.003357
10,57,255,0.003891
10,58,616,0.009399
10,59,685,0.010452
10,60,346,0.005280
10,61,666,0.010162
10,62,365,0.005569
10,63,380,0.005798
10,64,384,0.005859
10,65,297,0.004532
10,66,220,0.003357
10,67,508,0.007751
10,68,753,0.011490
10,69,629,0.009598
10,70,1151,0.017563
10,71,429,0.006546
10,72,571,0.008713
10,73,331,0.005051
10,74,534,0.008148
10,75,716,0.010925
10,76,573,0.008743
10,77,334,0.005096
10,78,278,0.004242
10,79,344,0.005249
10,80,283,0.004318
10,81,290,0.004425
10,82,511,0.007797
10,83,278,0.004242
10,84,356,0.005432
10,85,607,0.009262
10,86,198,0.003021
10,87,604,0.009216
10,88,296,0.004517
10,89,254,0.003876
10,90,435,0.006638
10,91,377,0.005753
10,92,447,0.006821
10,93,862,0.013153
10,94,489,0.007462
10,95,230,0.003510
10,96,416,0.006348
10,97,598,0.009125
10,98,508,0.007751
10,99,314,0.004791
10,100,419,0.006393
10,101,363,0.005539
10,102,281,0.004288
10,103,484,0.007385
10,104,364,0.005554
10,105,436,0.006653
10,106,499,0.007614
10,107,376,0.005737
10,108,844,0.012878
10,109,505,0.007706
10,110,439,0.006699
10,111,519,0.007919
10,112,871,0.013290
10,113,288,0.004395
10,114,611,0.009323
10,115,296,0.004517
10,116,616,0.009399
10,117,273,0.004166
10,118,437,0.006668
10,119,323,0.004929
10,120,430,0.006561
10,121,697,0.010635
10,122,686,0.010468
10,123,482,0.007355
10,124,333,0.005081
10,125,713,0.010880
10,126,279,0.004257
10,127,227,0.003464
11,0,465,0.007095
11,1,441,0.006729
11,2,508,0.007751
11,3,476,0.007263
11,4,1283,0.019577
11,5,312,0.004761
11,6,400,0.006104
11,7,312,0.004761
11,8,713,0.010880
11,9,335,0.005112
11,10,281,0.004288
11,11,468,0.007141
11,12,347,0.005295
11,13,544,0.008301
11,14,146,0.002228
11,15,656,0.010010
11,16,553,0.008438
11,17,393,0.005997
11,18,360,0.005493
11,19,611,0.009323
11,20,427,0.006516
11,21,600,0.009155
11,22,904,0.013794
11,23,515,0.007858
11,24,740,0.011292
11,25,627,0.009567
11,26,324,0.004944
11,27,834,0.012726
11,28,675,0.010300
11,29,293,0.004471
11,30,549,0.008377
11,31,961,0.014664
11,32,723,0.011032
11,33,651,0.009933
11,34,371,0.005661
11,35,479,0.007309
11,36,557,0.008499
11,37,334,0.005096
11,38,211,0.003220
11,39,950,0.014496
11,40,359,0.005478
11,41,957,0.014603
11,42,440,0.006714
11,43,298,0.004547
11,44,276,0.004211
11,45,744,0.011353
11,46,417,0.006363
11,47,254,0.003876
11,48,543,0.008286
11,49,451,0.006882
11,50,310,0.004730
11,51,307,0.004684
11,52,342,0.005219
11,53,484,0.007385
11,54,357,0.005447
11,55,271,0.004135
11,56,695,0.010605
11,57,836,0.012756
11,58,459,0.007004
11,59,504,0.007690
11,60,743,0.011337
11,61,363,0.005539
11,62,548,0.008362
11,63,784,0.011963
11,64,450,0.006866
11,65,164,0.002502
11,66,266,0.004059
11,67,327,0.004990
11,68,426,0.006500
11,69,194,0.002960
11,70,225,0.003433
11,71,586,0.008942
11,72,1032,0.015747
11,73,656,0.010010
11,74,438,0.006683
11,75,720,0.010986
11,76,798,0.012177
11,77,754,0.011505
11,78,264,0.004028
11,79,972,0.014832
11,80,237,0.003616
11,81,409,0.006241
11,82,133,0.002029
11,83,505,0.007706
11,84,429,0.006546
11,85,613,0.009354
11,86,394,0.006012
11,87,274,0.004181
11,88,473,0.007217
11,89,222,0.003387
11,90,1038,0.015839
11,91,191,0.002914
11,92,619,0.009445
11,93,271,0.004135
11,94,356,0.005432
11,95,364,0.005554
11,96,644,0.009827
11,97,482,0.007355
11,98,500,0.007629
11,99,252,0.003845
11,100,643,0.009811
11,101,421,0.006424
11,102,393,0.005997
11,103,870,0.013275
11,104,665,0.010147
11,105,515,0.007858
11,106,648,0.009888
11,107,252,0.003845
11,108,438,0.006683
11,109,481,0.007339
11,110,406,0.006195
11,111,348,0.005310
11,112,466,0.007111
11,113,259,0.003952
11,114,489,0.007462
11,115,745,0.011368
11,116,567,0.008652
11,117,579,0.008835
11,118,356,0.005432
11,119,1046,0.015961
11,120,463,0.007065
11,121,292,0.004456
11,122,1116,0.017029
11,123,1072,0.016357
11,124,498,0.007599
11,125,650,0.009918
11,126,595,0.009079
11,127,514,0.007843
12,0,677,0.010330
12,1,370,0.005646
12,2,342,0.005219
12,3,307,0.004684
12,4,565,0.008621
12,5,447,0.006821
12,6,410,0.006256
12,7,702,0.010712
12,8,372,0.005676
12,9,391,0.005966
12,10,564,0.008606
12,11,1024,0.015625
12,12,926,0.014130
12,13,661,0.010086
12,14,473,0.007217
12,15,625,0.009537
12,16,611,0.009323
12,17,719,0.010971
12,18,454,0.006927
12,19,218,0.003326
12,20,614,0.009369
12,21,406,0.006195
12,22,505,0.007706
12,23,349,0.005325
12,24,501,0.007645
12,25,234,0.003571
12,26,407,0.006210
12,27,689,0.010513
12,28,417,0.006363
12,29,404,0.006165
12,30,794,0.012115
12,31,1227,0.018723
12,32,451,0.006882
12,33,414,0.006317
12,34,311,0.004745
12,35,519,0.007919
12,36,679,0.010361
12,37,529,0.008072
12,38,371,0.005661
12,39,630,0.009613
12,40,485,0.007401
12,41,409,0.006241
12,42,269,0.004105
12,43,562,0.008575
12,44,505,0.007706
12,45,797,0.012161
12,46,363,0.005539
12,47,479,0.007309
12,48,541,0.008255
12,49,370,0.005646
12,50,380,0.005798
12,51,434,0.006622
12,52,549,0.008377
12,53,908,0.013855
12,54,573,0.008743
12,55,231,0.003525
12,56,302,0.004608
12,57,487,0.007431
12,58,656,0.010010
12,59,498,0.007599
12,60,622,0.009491
12,61,330,0.005035
12,62,1247,0.019028
12,63,406,0.006195
12,64,209,0.003189
12,65,495,0.007553
12,66,958,0.014618
12,67,299,0.004562
12,68,637,0.009720
12,69,565,0.008621
12,70,952,0.014526
12,71,536,0.008179
12,72,658,0.010040
12,73,504,0.007690
12,74,556,0.008484
12,75,298,0.004547
12,76,242,0.003693
12,77,490,0.007477
12,78,469,0.007156
12,79,519,0.007919
12,80,780,0.011902
12,81,243,0.003708
12,82,453,0.006912
12,83,721,0.011002
12,84,245,0.003738
12,85,284,0.004333
12,86,200,0.003052
12,87,612,0.009338
12,88,604,0.009216
12,89,212,0.003235
12,90,792,0.012085
12,91,367,0.005600
12,92,386,0.005890
12,93,583,0.008896
12,94,633,0.009659
12,95,293,0.004471
12,96,500,0.007629
12,97,449,0.006851
12,98,808,0.012329
12,99,350,0.005341
12,100,799,0.012192
12,101,191,0.002914
12,102,649,0.009903
12,103,889,0.013565
12,104,587,0.008957
12,105,822,0.012543
12,106,761,0.011612
12,107,222,0.003387
12,108,345,0.005264
12,109,784,0.011963
12,110,497,0.007584
12,111,452,0.006897
12,112,830,0.012665
12,113,625,0.009537
12,114,170,0.002594
12,115,271,0.004135
12,116,478,0.007294
12,117,414,0.006317
12,118,335,0.005112
12,119,397,0.006058
12,120,352,0.005371
12,121,444,0.006775
12,122,472,0.007202
12,123,411,0.006271
12,124,379,0.005783
12,125,481,0.007339
12,126,392,0.005981
12,127,473,0.007217
13,0,501,0.007645
13,1,301,0.004593
13,2,520,0.007935
13,3,288,0.004395
13,4,603,0.009201
13,5,974,0.014862
13,6,489,0.007462
13,7,528,0.008057
13,8,1101,0.016800
13,9,481,0.007339
13,10,295,0.004501
13,11,568,0.008667
13,12,314,0.004791
13,13,676,0.010315
13,14,277,0.004227
13,15,547,0.008347
13,16,578,0.008820
13,17,814,0.012421
13,18,597,0.009109
13,19,322,0.004913
13,20,591,0.009018
13,21,560,0.008545
13,22,984,0.015015
13,23,398,0.006073
13,24,485,0.007401
13,25,605,0.009232
13,26,457,0.006973
13,27,280,0.004272
13,28,381,0.005814
13,29,539,0.008224
13,30,471,0.007187
13,31,338,0.005157
13,32,457,0.006973
13,33,533,0.008133
13,34,158,0.002411
13,35,228,0.003479
13,36,167,0.002548
13,37,229,0.003494
13,38,564,0.008606
13,39,536,0.008179
13,40,204,0.003113
13,41,679,0.010361
13,42,731,0.011154
13,43,531,0.008102
13,44,593,0.009048
13,45,610,0.009308
13,46,408,0.006226
13,47,985,0.015030
13,48,312,0.004761
13,49,408,0.006226
13,50,134,0.002045
13,51,729,0.011124
13,52,365,0.005569
13,53,944,0.014404
13,54,223,0.003403
13,55,960,0.014648
13,56,149,0.002274
13,57,435,0.006638
13,58,501,0.007645
13,59,383,0.005844
13,60,936,0.014282
13,61,325,0.004959
13,62,385,0.005875
13,63,500,0.007629
13,64,492,0.007507
13,65,473,0.007217
13,66,599,0.009140
13,67,444,0.006775
13,68,840,0.012817
13,69,347,0.005295
13,70,462,0.007050
13,71,612,0.009338
13,72,634,0.009674
13,73,874,0.013336
13,74,410,0.006256
13,75,773,0.011795
13,76,451,0.006882
13,77,204,0.003113
13,78,759,0.011581
13,79,289,0.004410
13,80,412,0.006287
13,81,603,0.009201
13,82,365,0.005569
13,83,300,0.004578
13,84,619,0.009445
13,85,755,0.011520
13,86,367,0.005600
13,87,426,0.006500
13,88,578,0.008820
13,89,522,0.007965
13,90,421,0.006424
13,91,1042,0.015900
13,92,395,0.006027
13,93,345,0.005264
13,94,398,0.006073
13,95,509,0.007767
13,96,331,0.005051
13,97,318,0.004852
13,98,223,0.003403
13,99,1066,0.016266
13,100,636,0.009705
13,101,267,0.004074
13,102,648,0.009888
13,103,600,0.009155
13,104,790,0.012054
13,105,320,0.004883
13,106,772,0.011780
13,107,687,0.010483
13,108,277,0.004227
13,109,528,0.008057
13,110,572,0.008728
13,111,581,0.008865
13,112,176,0.002686
13,113,528,0.008057
13,114,425,0.006485
13,115,681,0.010391
13,116,551,0.008408
13,117,367,0.005600
13,118,296,0.004517
13,119,487,0.007431
13,120,531,0.008102
13,121,476,0.007263
13,122,246,0.003754
13,123,918,0.014008
13,124,715,0.010910
13,125,492,0.007507
13,126,551,0.008408
13,127,595,0.009079
14,0,499,0.007614
14,1,457,0.006973
14,2,791,0.012070
14,3,421,0.006424
14,4,405,0.006180
14,5,519,0.007919
14,6,454,0.006927
14,7,479,0.007309
14,8,1527,0.023300
14,9,404,0.006165
14,10,632,0.009644
14,11,699,0.010666
14,12,245,0.003738
14,13,446,0.006805
14,14,235,0.003586
14,15,377,0.005753
14,16,251,0.003830
14,17,527,0.008041
14,18,349,0.005325
14,19,781,0.011917
14,20,443,0.006760
14,21,401,0.006119
14,22,385,0.005875
14,23,364,0.005554
14,24,704,0.010742
14,25,231,0.003525
14,26,799,0.012192
14,27,447,0.006821
14,28,275,0.004196
14,29,536,0.008179
14,30,396,0.006042
14,31,374,0.005707
14,32,783,0.011948
14,33,640,0.009766
14,34,121,0.001846
14,35,408,0.006226
14,36,425,0.006485
14,37,369,0.005630
14,38,863,0.013168
14,39,331,0.005051
14,40,327,0.004990
14,41,527,0.008041
14,42,785,0.011978
14,43,254,0.003876
14,44,442,0.006744
14,45,447,0.006821
14,46,709,0.010818
14,47,1081,0.016495
14,48,675,0.010300
14,49,353,0.005386
14,50,308,0.004700
14,51,100,0.001526
14,52,495,0.007553
14,53,722,0.011017
14,54,624,0.009521
14,55,390,0.005951
14,56,940,0.014343
14,57,310,0.004730
14,58,786,0.011993
14,59,631,0.009628
14,60,355,0.005417
14,61,787,0.012009
14,62,287,0.004379
14,63,364,0.005554
14,64,561,0.008560
14,65,988,0.015076
14,66,714,0.010895
14,67,339,0.005173
14,68,846,0.012909
14,69,1238,0.018890
14,70,574,0.008759
14,71,487,0.007431
14,72,313,0.004776
14,73,292,0.004456
14,74,233,0.003555
14,75,301,0.004593
14,76,230,0.003510
14,77,445,0.006790
14,78,349,0.005325
14,79,445,0.006790
14,80,605,0.009232
14,81,292,0.004456
14,82,343,0.005234
14,83,487,0.007431
14,84,1234,0.018829
14,85,683,0.010422
14,86,163,0.002487
14,87,623,0.009506
14,88,583,0.008896
14,89,413,0.006302
14,90,79,0.001205
14,91,338,0.005157
14,92,561,0.008560
14,93,992,0.015137
14,94,704,0.010742
14,95,414,0.006317
14,96,411,0.006271
14,97,643,0.009811
14,98,612,0.009338
14,99,875,0.013351
14,100,114,0.001740
14,101,459,0.007004
14,102,452,0.006897
14,103,347,0.005295
14,104,414,0.006317
14,105,390,0.005951
14,106,380,0.005798
14,107,201,0.003067
14,108,370,0.005646
14,109,615,0.009384
14,110,703,0.010727
14,111,462,0.007050
14,112,995,0.015182
14,113,875,0.013351
14,114,169,0.002579
14,115,516,0.007874
14,116,508,0.007751
14,117,632,0.009644
14,118,744,0.011353
14,119,429,0.006546
14,120,767,0.011703
14,121,214,0.003265
14,122,628,0.009583
14,123,269,0.004105
14,124,259,0.003952
14,125,750,0.011444
14,126,306,0.004669
14,127,666,0.010162
15,0,398,0.006073
15,1,488,0.007446
15,2,373,0.005692
15,3,171,0.002609
15,4,739,0.011276
15,5,824,0.012573
15,6,472,0.007202
15,7,413,0.006302
15,8,320,0.004883
15,9,288,0.004395
15,10,262,0.003998
15,11,243,0.003708
15,12,394,0.006012
15,13,713,0.010880
15,14,385,0.005875
15,15,559,0.008530
15,16,550,0.008392
15,17,346,0.005280
15,18,577,0.008804
15,19,465,0.007095
15,20,797,0.012161
15,21,843,0.012863
15,22,408,0.006226
15,23,428,0.006531
15,24,871,0.013290
15,25,294,0.004486
15,26,983,0.014999
15,27,769,0.011734
15,28,382,0.005829
15,29,435,0.006638
15,30,652,0.009949
15,31,300,0.004578
15,32,293,0.004471
15,33,657,0.010025
15,34,572,0.008728
15,35,567,0.008652
15,36,1215,0.018539
15,37,531,0.008102
15,38,393,0.005997
15,39,728,0.011108
15,40,604,0.009216
15,41,369,0.005630
15,42,287,0.004379
15,43,544,0.008301
15,44,345,0.005264
15,45,311,0.004745
15,46,349,0.005325
15,47,812,0.012390
15,48,398,0.006073
15,49,511,0.007797
15,50,226,0.003448
15,51,249,0.003799
15,52,205,0.003128
15,53,460,0.007019
15,54,357,0.005447
15,55,146,0.002228
15,56,1219,0.018600
15,57,478,0.007294
15,58,295,0.004501
15,59,725,0.011063
15,60,591,0.009018
15,61,558,0.008514
15,62,878,0.013397
15,63,434,0.006622
15,64,684,0.010437
15,65,310,0.004730
15,66,267,0.004074
15,67,277,0.004227
15,68,521,0.007950
15,69,508,0.007751
15,70,348,0.005310
15,71,558,0.008514
15,72,764,0.011658
15,73,204,0.003113
15,74,624,0.009521
15,75,697,0.010635
15,76,529,0.008072
15,77,631,0.009628
15,78,429,0.006546
15,79,257,0.003922
15,80,705,0.010757
15,81,324,0.004944
15,82,592,0.009033
15,83,822,0.012543
15,84,725,0.011063
15,85,508,0.007751
15,86,493,0.007523
15,87,738,0.011261
15,88,732,0.011169
15,89,259,0.003952
15,90,221,0.003372
15,91,515,0.007858
15,92,584,0.008911
15,93,494,0.007538
15,94,498,0.007599
15,95,384,0.005859
15,96,549,0.008377
15,97,211,0.003220
15,98,608,0.009277
15,99,687,0.010483
15,100,629,0.009598
15,101,298,0.004547
15,102,408,0.006226
15,103,530,0.008087
15,104,438,0.006683
15,105,495,0.007553
15,106,542,0.008270
15,107,297,0.004532
15,108,528,0.008057
15,109,1098,0.016754
15,110,378,0.005768
15,111,346,0.005280
15,112,476,0.007263
15,113,522,0.007965
15,114,706,0.010773
15,115,573,0.008743
15,116,722,0.011017
15,117,385,0.005875
15,118,672,0.010254
15,119,619,0.009445
15,120,778,0.011871
15,121,814,0.012421
15,122,320,0.004883
15,123,301,0.004593
15,124,380,0.005798
15,125,808,0.012329
15,126,526,0.008026
15,127,241,0.003677
16,0,424,0.006470
16,1,206,0.003143
16,2,1066,0.016266
16,3,611,0.009323
16,4,247,0.003769
16,5,544,0.008301
16,6,1280,0.019531
16,7,590,0.009003
16,8,235,0.003586
16,9,420,0.006409
16,10,632,0.009644
16,11,960,0.014648
16,12,661,0.010086
16,13,589,0.008987
16,14,272,0.004150
16,15,630,0.009613
16,16,959,0.014633
16,17,350,0.005341
16,18,316,0.004822
16,19,312,0.004761
16,20,566,0.008636
16,21,462,0.007050
16,22,937,0.014297
16,23,829,0.012650
16,24,648,0.009888
16,25,606,0.009247
16,26,210,0.003204
16,27,434,0.006622
16,28,498,0.007599
16,29,906,0.013824
16,30,482,0.007355
16,31,780,0.011902
16,32,588,0.008972
16,33,620,0.009460
16,34,386,0.005890
16,35,221,0.003372
16,36,681,0.010391
16,37,762,0.011627
16,38,210,0.003204
16,39,412,0.006287
16,40,475,0.007248
16,41,686,0.010468
16,42,236,0.003601
16,43,1038,0.015839
16,44,429,0.006546
16,45,562,0.008575
16,46,472,0.007202
16,47,810,0.012360
16,48,662,0.010101
16,49,729,0.011124
16,50,441,0.006729
16,51,536,0.008179
16,52,653,0.009964
16,53,1119,0.017075
16,54,714,0.010895
16,55,495,0.007553
16,56,918,0.014008
16,57,348,0.005310
16,58,578,0.008820
16,59,548,0.008362
16,60,406,0.006195
16,61,428,0.006531
16,62,592,0.009033
16,63,201,0.003067
16,64,499,0.007614
16,65,151,0.002304
16,66,157,0.002396
16,67,719,0.010971
16,68,471,0.007187
16,69,646,0.009857
16,70,520,0.007935
16,71,119,0.001816
16,72,828,0.012634
16,73,487,0.007431
16,74,415,0.006332
16,75,421,0.006424
16,76,60,0.000916
16,77,159,0.002426
16,78,658,0.010040
16,79,184,0.002808
16,80,540,0.008240
16,81,625,0.009537
16,82,254,0.003876
16,83,272,0.004150
16,84,224,0.003418
16,85,310,0.004730
16,86,412,0.006287
16,87,312,0.004761
16,88,351,0.005356
16,89,293,0.004471
16,90,989,0.015091
16,91,486,0.007416
16,92,325,0.004959
16,93,308,0.004700
16,94,615,0.009384
16,95,490,0.007477
16,96,697,0.010635
16,97,457,0.006973
16,98,606,0.009247
16,99,329,0.005020
16,100,179,0.002731
16,101,344,0.005249
16,102,280,0.004272
16,103,286,0.004364
16,104,662,0.010101
16,105,534,0.008148
16,106,479,0.007309
16,107,374,0.005707
16,108,597,0.009109
16,109,430,0.006561
16,110,501,0.007645
16,111,624,0.009521
16,112,432,0.006592
16,113,398,0.006073
16,114,771,0.011765
16,115,411,0.006271
16,116,421,0.006424
16,117,784,0.011963
16,118,405,0.006180
16,119,394,0.006012
16,120,944,0.014404
16,121,596,0.009094
16,122,323,0.004929
16,123,505,0.007706
16,124,387,0.005905
16,125,444,0.006775
16,126,835,0.012741
16,127,189,0.002884
17,0,173,0.002640
17,1,598,0.009125
17,2,350,0.005341
17,3,341,0.005203
17,4,226,0.003448
17,5,852,0.013000
17,6,780,0.011902
17,7,453,0.006912
17,8,384,0.005859
17,9,592,0.009033
17,10,743,0.011337
17,11,545,0.008316
17,12,461,0.007034
17,13,281,0.004288
17,14,533,0.008133
17,15,1077,0.016434
17,16,309,0.004715
17,17,204,0.003113
17,18,220,0.003357
17,19,462,0.007050
17,20,702,0.010712
17,21,775,0.011826
17,22,373,0.005692
17,23,381,0.005814
17,24,872,0.013306
17,25,531,0.008102
17,26,685,0.010452
17,27,493,0.007523
17,28,665,0.010147
17,29,507,0.007736
17,30,860,0.013123
17,31,328,0.005005
17,32,248,0.003784
17,33,601,0.009171
17,34,197,0.003006
17,35,565,0.008621
17,36,753,0.011490
17,37,600,0.009155
17,38,483,0.007370
17,39,690,0.010529
17,40,512,0.007812
17,41,222,0.003387
17,42,457,0.006973
17,43,308,0.004700
17,44,904,0.013794
17,45,671,0.010239
17,46,425,0.006485
17,47,610,0.009308
17,48,427,0.006516
17,49,873,0.013321
17,50,331,0.005051
17,51,1098,0.016754
17,52,774,0.011810
17,53,292,0.004456
17,54,395,0.006027
17,55,591,0.009018
17,56,627,0.009567
17,57,724,0.011047
17,58,378,0.005768
17,59,324,0.004944
17,60,496,0.007568
17,61,150,0.002289
17,62,336,0.005127
17,63,392,0.005981
17,64,283,0.004318
17,65,1167,0.017807
17,66,657,0.010025
17,67,462,0.007050
17,68,683,0.010422
17,69,517,0.007889
17,70,358,0.005463
17,71,604,0.009216
17,72,252,0.003845
17,73,306,0.004669
17,74,730,0.011139
17,75,547,0.008347
17,76,672,0.010254
17,77,594,0.009064
17,78,277,0.004227
17,79,436,0.006653
17,80,767,0.011703
17,81,470,0.007172
17,82,712,0.010864
17,83,498,0.007599
17,84,301,0.004593
17,85,755,0.011520
17,86,413,0.006302
17,87,198,0.003021
17,88,939,0.014328
17,89,469,0.007156
17,90,378,0.005768
17,91,126,0.001923
17,92,383,0.005844
17,93,514,0.007843
17,94,162,0.002472
17,95,389,0.005936
17,96,126,0.001923
17,97,722,0.011017
17,98,522,0.007965
17,99,729,0.011124
17,100,952,0.014526
17,101,384,0.005859
17,102,115,0.001755
17,103,707,0.010788
17,104,316,0.004822
17,105,156,0.002380
17,106,599,0.009140
17,107,288,0.004395
17,108,1017,0.015518
17,109,633,0.009659
17,110,148,0.002258
17,111,486,0.007416
17,112,338,0.005157
17,113,686,0.010468
17,114,447,0.006821
17,115,842,0.012848
17,116,601,0.009171
17,117,1138,0.017365
17,118,630,0.009613
17,119,375,0.005722
17,120,429,0.006546
17,121,328,0.005005
17,122,283,0.004318
17,123,544,0.008301
17,124,584,0.008911
17,125,410,0.006256
17,126,487,0.007431
17,127,285,0.004349
18,0,344,0.005249
18,1,382,0.005829
18,2,174,0.002655
18,3,400,0.006104
18,4,259,0.003952
18,5,390,0.005951
18,6,169,0.002579
18,7,603,0.009201
18,8,854,0.013031
18,9,449,0.006851
18,10,582,0.008881
18,11,494,0.007538
18,12,723,0.011032
18,13,516,0.007874
18,14,258,0.003937
18,15,987,0.015060
18,16,209,0.003189
18,17,635,0.009689
18,18,731,0.011154
18,19,246,0.003754
18,20,397,0.006058
18,21,436,0.006653
18,22,519,0.007919
18,23,711,0.010849
18,24,260,0.003967
18,25,465,0.007095
18,26,769,0.011734
18,27,743,0.011337
18,28,719,0.010971
18,29,675,0.010300
18,30,448,0.006836
18,31,326,0.004974
18,32,773,0.011795
18,33,478,0.007294
18,34,712,0.010864
18,35,311,0.004745
18,36,229,0.003494
18,37,550,0.008392
18,38,892,0.013611
18,39,415,0.006332
18,40,257,0.003922
18,41,624,0.009521
18,42,595,0.009079
18,43,369,0.005630
18,44,231,0.003525
18,45,960,0.014648
18,46,368,0.005615
18,47,852,0.013000
18,48,264,0.004028
18,49,554,0.008453
18,50,335,0.005112
18,51,446,0.006805
18,52,595,0.009079
18,53,434,0.006622
18,54,671,0.010239
18,55,558,0.008514
18,56,335,0.005112
18,57,255,0.003891
18,58,306,0.004669
18,59,665,0.010147
18,60,302,0.004608
18,61,146,0.002228
18,62,733,0.011185
18,63,769,0.011734
18,64,270,0.004120
18,65,609,0.009293
18,66,353,0.005386
18,67,265,0.004044
18,68,619,0.009445
18,69,312,0.004761
18,70,643,0.009811
18,71,471,0.007187
18,72,277,0.004227
18,73,736,0.011230
18,74,331,0.005051
18,75,406,0.006195
18,76,611,0.009323
18,77,852,0.013000
18,78,388,0.005920
18,79,517,0.007889
18,80,310,0.004730
18,81,239,0.003647
18,82,577,0.008804
18,83,632,0.009644
18,84,829,0.012650
18,85,481,0.007339
18,86,1105,0.016861
18,87,342,0.005219
18,88,351,0.005356
18,89,551,0.008408
18,90,194,0.002960
18,91,651,0.009933
18,92,483,0.007370
18,93,497,0.007584
18,94,215,0.003281
18,95,425,0.006485
18,96,625,0.009537
18,97,588,0.008972
18,98,535,0.008163
18,99,641,0.009781
18,100,1213,0.018509
18,101,460,0.007019
18,102,286,0.004364
18,103,1124,0.017151
18,104,348,0.005310
18,105,827,0.012619
18,106,620,0.009460
18,107,342,0.005219
18,108,691,0.010544
18,109,1087,0.016586
18,110,125,0.001907
18,111,587,0.008957
18,112,534,0.008148
18,113,931,0.014206
18,114,684,0.010437
18,115,287,0.004379
18,116,126,0.001923
18,117,598,0.009125
18,118,681,0.010391
18,119,416,0.006348
18,120,446,0.006805
18,121,282,0.004303
18,122,679,0.010361
18,123,544,0.008301
18,124,669,0.010208
18,125,423,0.006454
18,126,362,0.005524
18,127,376,0.005737
19,0,906,0.013824
19,1,719,0.010971
19,2,682,0.010406
19,3,759,0.011581
19,4,408,0.006226
19,5,442,0.006744
19,6,223,0.003403
19,7,606,0.009247
19,8,744,0.011353
19,9,367,0.005600
19,10,943,0.014389
19,11,287,0.004379
19,12,419,0.006393
19,13,490,0.007477
19,14,688,0.010498
19,15,757,0.011551
19,16,303,0.004623
19,17,675,0.010300
19,18,1370,0.020905
19,19,361,0.005508
19,20,603,0.009201
19,21,426,0.006500
19,22,658,0.010040
19,23,426,0.006500
19,24,651,0.009933
19,25,64,0.000977
19,26,311,0.004745
19,27,542,0.008270
19,28,621,0.009476
19,29,498,0.007599
19,30,348,0.005310
19,31,908,0.013855
19,32,393,0.005997
19,33,747,0.011398
19,34,434,0.006622
19,35,533,0.008133
19,36,505,0.007706
19,37,418,0.006378
19,38,471,0.007187
19,39,232,0.003540
19,40,429,0.006546
19,41,427,0.006516
19,42,468,0.007141
19,43,320,0.004883
19,44,344,0.005249
19,45,174,0.002655
19,46,699,0.010666
19,47,336,0.005127
19,48,269,0.004105
19,49,134,0.002045
19,50,331,0.005051
19,51,695,0.010605
19,52,894,0.013641
19,53,160,0.002441
19,54,851,0.012985
19,55,336,0.005127
19,56,251,0.003830
19,57,489,0.007462
19,58,437,0.006668
19,59,719,0.010971
19,60,401,0.006119
19,61,429,0.006546
19,62,475,0.007248
19,63,588,0.008972
19,64,776,0.011841
19,65,468,0.007141
19,66,533,0.008133
19,67,664,0.010132
19,68,624,0.009521
19,69,467,0.007126
19,70,319,0.004868
19,71,389,0.005936
19,72,310,0.004730
19,73,837,0.012772
19,74,204,0.003113
19,75,727,0.011093
19,76,712,0.010864
19,77,529,0.008072
19,78,364,0.005554
19,79,462,0.007050
19,80,529,0.008072
19,81,430,0.006561
19,82,190,0.002899
19,83,351,0.005356
19,84,383,0.005844
19,85,328,0.005005
19,86,488,0.007446
19,87,483,0.007370
19,88,925,0.014114
19,89,385,0.005875
19,90,443,0.006760
19,91,837,0.012772
19,92,662,0.010101
19,93,281,0.004288
19,94,593,0.009048
19,95,290,0.004425
19,96,572,0.008728
19,97,1111,0.016953
